q,T_settle
0,17.97000000000001
0,24.57000000000104
0,21.210000000000516
0,27.540000000001505
0,21.770000000000604
0,16.469999999999775
0,22.3800000000007
0,20.690000000000435
0,25.830000000001238
0,23.050000000000804
